"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.142365705E1,-9.031360149E-1,-7.465763092E-1,2.486264944E0,2.748553114E0
3.143156110E1,-8.976262808E-1,-3.606128693E-1,2.902196407E0,3.059169588E0
3.143949567E1,-6.895970106E-1,1.694135666E-1,2.867527246E0,2.954142431E0
3.144736921E1,-2.607815266E-1,6.226205826E-1,2.829944611E0,2.909338394E0
3.145527326E1,2.483510971E-2,9.862623215E-1,2.736707211E0,2.909105791E0
3.146320783E1,3.483986855E-2,1.384095192E0,2.494691610E0,2.853142048E0
3.147108137E1,-1.771187782E-2,1.673936367E0,2.292731762E0,2.838837016E0
3.147901594E1,-2.426040769E-1,1.784839630E0,2.185373783E0,2.832025391E0
3.148691999E1,-1.469324231E-1,1.953090191E0,2.215803146E0,2.957352535E0
3.149479352E1,-1.393979192E-1,1.889932156E0,2.106618643E0,2.833569734E0
3.150275861E1,-1.567834616E-1,1.796189785E0,2.077179909E0,2.750555430E0
3.151066266E1,-2.236889005E-1,1.797661781E0,2.177010059E0,2.832136544E0
3.151865827E1,-3.605223298E-1,1.911401272E0,2.125898361E0,2.881470981E0
3.152653180E1,-5.655287504E-1,2.154933929E0,2.008177280E0,2.999389771E0
3.153443586E1,-6.111129522E-1,2.400931358E0,1.914574742E0,3.131058427E0
3.154240095E1,-8.173946142E-1,2.713674545E0,1.990058541E0,3.463018408E0
3.155030500E1,-9.664940834E-1,3.237108707E0,2.159781694E0,4.009693325E0
3.155820905E1,-1.249229312E0,3.673776150E0,2.506926537E0,4.619727885E0
3.156611310E1,-1.420525312E0,4.027307034E0,2.683971643E0,5.043887180E0
3.157398664E1,-1.583614826E0,4.348077297E0,2.803151131E0,5.410292817E0
3.158192121E1,-1.654360652E0,4.600400925E0,2.780192852E0,5.624061711E0
3.158979475E1,-1.858880520E0,4.677618504E0,2.731688976E0,5.726925555E0
3.159775983E1,-1.842124939E0,4.746269703E0,2.526225328E0,5.683512540E0
3.160566389E1,-1.541167617E0,4.504816055E0,2.316681623E0,5.294863460E0
3.161353742E1,-1.154757500E0,4.171794891E0,1.987629890E0,4.763193265E0
3.162150251E1,-9.137436152E-1,3.868008137E0,1.723559141E0,4.332097697E0
3.162937604E1,-7.852733135E-1,3.398680687E0,1.411062479E0,3.762815689E0
3.163731061E1,-7.847893238E-1,2.879006863E0,1.031656742E0,3.157354974E0
3.164518415E1,-7.512371540E-1,2.360919952E0,6.922824383E-1,2.572460934E0
3.165305768E1,-7.298480272E-1,1.733643055E0,2.002966404E-1,1.891643499E0
3.166099226E1,-5.508499742E-1,1.090476990E0,-3.419015408E-1,1.268649842E0
3.166883527E1,-3.491197228E-1,6.150541306E-1,-7.645108700E-1,1.041466771E0
3.167676984E1,-1.076223850E-1,9.835338593E-2,-1.501300573E0,1.508363145E0
3.168467390E1,3.886301517E-1,-4.356966019E-1,-2.461844921E0,2.530127534E0
3.169251691E1,7.101180553E-1,-1.270985603E0,-3.746149778E0,4.019118090E0
3.170045148E1,9.746822119E-1,-2.071320534E0,-4.807198524E0,5.324427840E0
3.170835554E1,1.374380469E0,-3.196440697E0,-5.797721863E0,6.761636902E0
3.171638166E1,1.627427220E0,-3.924086571E0,-5.992596626E0,7.345623806E0
3.172425519E1,1.819667459E0,-4.174787521E0,-6.150450706E0,7.652978793E0
3.173215925E1,1.744129777E0,-3.961334229E0,-5.806793213E0,7.242444682E0
3.174015485E1,1.605611086E0,-3.328788757E0,-5.333824635E0,6.489106778E0
3.174805890E1,1.526025295E0,-2.514630318E0,-4.578229904E0,5.441719204E0
3.175599348E1,1.779254198E0,-1.806453705E0,-4.081656456E0,4.805095203E0
3.176389753E1,1.843931079E0,-1.244359016E0,-3.955951691E0,4.538509113E0
3.177177106E1,1.605416298E0,-1.003026009E0,-3.942336559E0,4.373264251E0
3.177976667E1,1.342969537E0,-7.822961807E-1,-4.085275173E0,4.370929847E0
3.178764020E1,3.475502729E-1,-1.276451111E0,-3.992839575E0,4.206291300E0
3.179557477E1,-4.685738087E-1,-1.387985229E0,-3.658561945E0,3.940956726E0
3.180347883E1,-1.423470974E0,-1.403124809E0,-2.398286104E0,3.121987361E0
3.181135236E1,-2.469055653E0,-2.122922897E0,-1.830496788E0,3.735472652E0
3.181928693E1,-2.027077436E0,-2.492830276E0,-2.092185259E0,3.834121135E0
3.182712995E1,-1.193595529E0,-2.271545410E0,-1.708286047E0,3.082666063E0
3.183509504E1,-1.805470943E0,-3.177037239E0,-7.477040291E-1,3.729926576E0
3.184299909E1,-2.015170097E0,-4.267112732E0,-1.812217236E-1,4.722499645E0
3.185087263E1,-1.981608748E0,-5.508541107E0,1.182398081E0,5.972341549E0
3.185886823E1,-1.641696453E0,-5.151111603E0,2.022854328E0,5.772439486E0
3.186674177E1,-1.061712146E0,-3.676838875E0,2.750412941E0,4.712870478E0
3.187467634E1,-2.191740990E0,-2.311155319E0,2.789664030E0,4.234075209E0
3.188258039E1,-3.401751041E0,-1.586297989E0,1.454699636E0,4.025469226E0
3.189045393E1,-3.199321747E0,-7.250738144E-1,1.919729710E-1,3.286068365E0
3.189838850E1,-4.155471802E0,-5.010862350E-1,-5.015451908E-1,4.215516681E0
3.190626203E1,-4.219385147E0,-1.530485153E-1,-6.722011566E-1,4.275334988E0
3.191431867E1,-3.196234941E0,9.950656891E-1,-3.276798725E-1,3.363546882E0
3.192222272E1,-3.347275734E0,7.306528091E-1,6.524454355E-1,3.487663030E0
3.193006574E1,-1.121314883E0,2.779479504E0,2.232017040E0,3.736944400E0
3.193803083E1,-1.089167476E0,4.280790806E0,3.886616230E0,5.883641851E0
3.194593488E1,-3.259316683E0,2.897274494E0,5.035232067E0,6.661149053E0
3.195386945E1,-2.851640224E0,2.221230030E0,5.347409248E0,6.454494596E0
3.196174299E1,-2.111287594E0,1.714241505E0,5.017533302E0,5.707170900E0
3.196961652E1,-1.196534395E0,1.176400185E0,4.998609543E0,5.272732623E0
3.197755109E1,4.850480556E-1,1.399612904E0,5.695933342E0,5.885392471E0
3.198545515E1,3.778773546E-1,-4.522085190E-1,5.685320854E0,5.715781404E0
3.199338972E1,1.432164788E0,-2.741044044E0,4.117984295E0,5.149972144E0
3.200129377E1,3.405367374E0,-3.158104897E0,2.756961346E0,5.401017437E0
3.200916730E1,5.133638859E0,-7.038841248E-1,2.135898829E0,5.604619934E0
3.201710187E1,2.943660736E0,-6.895055771E-1,2.456557274E0,3.895539771E0
3.202497541E1,1.206374764E0,-7.075119019E-2,1.832912803E0,2.195430515E0
3.203294050E1,-9.541356564E-2,-2.119674683E-1,1.138796806E0,1.162278849E0
3.204078351E1,-7.297940254E-1,-2.583189011E-1,5.759546757E-1,9.649102355E-1
3.204868757E1,-6.148717403E-1,-3.717031479E-1,3.606259823E-1,8.039164051E-1
3.205665266E1,1.960954666E-1,1.288576126E-1,8.184332848E-1,8.514051667E-1
3.206452619E1,4.781041145E-1,1.929625034E0,9.810580015E-1,2.216869667E0
3.207246076E1,-1.407799006E0,2.499125004E0,1.506547093E0,3.239939501E0
3.208030378E1,-3.254461527E0,1.694373608E0,1.524334311E0,3.973162071E0
3.208820783E1,-3.469504356E0,1.220641136E0,1.273196220E0,3.892101473E0
3.209617292E1,-2.314500570E0,1.172304153E0,1.011039376E0,2.784494665E0
3.210404645E1,-2.131862402E0,-4.452962875E-1,1.042915940E0,2.414704898E0
3.211198102E1,8.648076057E-1,-2.574186325E-1,1.268082261E-1,9.111733499E-1
3.211982404E1,1.289742708E0,6.284713745E-3,1.413339734E0,1.913375278E0
3.212769758E1,6.232950687E-1,1.170185089E0,1.573738337E0,2.057785761E0
3.213563215E1,-7.986214161E-1,1.789803982E0,1.246376634E0,2.322638408E0
3.214350568E1,-3.055228472E0,1.135271072E0,4.782970250E-1,3.294241865E0
3.215144025E1,-3.295535326E0,7.142972946E-1,-2.008013725E-1,3.378031217E0
3.215931379E1,-1.682289004E0,8.971796036E-1,1.814171970E-1,1.915186606E0
3.216718732E1,-1.607573152E0,-2.572269440E-1,1.947661936E-1,1.639631364E0
3.217515241E1,7.541676760E-1,9.241771698E-2,1.492675990E-1,7.743324441E-1
3.218305646E1,1.270540953E-1,-2.143602371E-1,9.531135559E-1,9.851489760E-1
3.219102155E1,-5.022951365E-1,-6.259431839E-1,-5.473403633E-2,8.044259371E-1
3.219889509E1,6.225881577E-1,-1.507148743E-1,5.219420791E-1,8.262896110E-1
3.220673810E1,1.285567284E-1,2.133884430E-1,1.513571501E0,1.533936162E0
3.221470319E1,-3.973834515E-1,4.098892212E-2,-7.153511047E-1,8.193417494E-1
3.222257673E1,-6.497867107E-1,-7.030963898E-2,-1.697138548E0,1.818638355E0
3.223054182E1,-4.704655409E-1,3.642187119E-1,-1.085924149E0,1.238234369E0
3.223841535E1,-2.780903578E-1,6.659336090E-1,-6.915460825E-1,9.995187857E-1
3.224631940E1,-1.864442825E-1,8.724288940E-1,-4.352087080E-1,9.926229220E-1
3.225428449E1,-1.064274311E-1,9.281454086E-1,-6.744576097E-1,1.152247267E0
3.226218854E1,-1.901204586E-1,1.599358559E0,-4.792687893E-1,1.680414282E0
3.227009260E1,-4.090321064E-1,1.087901115E0,-4.676268697E-1,1.252801257E0
3.227799665E1,-1.880842447E-1,1.097125053E0,-2.503898740E-1,1.140944414E0
3.228590070E1,1.488023996E-1,6.540670395E-1,2.674421072E-1,7.221295777E-1
3.229380476E1,6.653430462E-1,5.343408585E-1,1.900201440E-1,8.742477780E-1
3.230164777E1,8.181886673E-1,4.878559113E-1,-5.236589909E-2,9.540326372E-1
3.230964338E1,5.221191645E-1,1.055420876E0,-5.789934993E-1,1.312156667E0
3.231754743E1,8.181965351E-2,8.555421829E-1,-1.773676395E0,1.970932479E0
3.232542097E1,3.601317406E-1,1.253709793E0,-2.602715492E0,2.911290272E0
3.233338605E1,8.495330811E-2,4.834518433E-1,-2.289461613E0,2.341490385E0
3.234125959E1,3.802902699E-1,2.639455795E-1,-2.840553284E0,2.878025524E0
3.234922468E1,1.749637127E0,-8.757753372E-1,-1.686777592E0,2.583298504E0
3.235712873E1,2.248073101E0,-9.254951477E-1,-8.118311167E-1,2.563092604E0
3.236500226E1,1.612441301E0,-3.101749420E-1,-6.027143002E-1,1.749125488E0
3.237296735E1,8.746488094E-1,-8.632183075E-2,-6.162909865E-1,1.073441465E0
3.238084089E1,5.361945629E-1,1.753044128E-2,-2.839496136E-1,6.069920170E-1
3.238880598E1,7.434697747E-1,-2.833776474E-1,-6.055476665E-1,9.998690781E-1
3.239667951E1,1.429789543E0,-1.159006119E0,-7.758727670E-1,1.997391267E0
3.240458356E1,2.030482292E0,-1.201320648E0,-7.319754362E-1,2.470185758E0
3.241251813E1,1.759768963E0,-1.064056396E0,-9.329091907E-1,2.258167925E0
3.242042219E1,2.352813959E0,-1.630907059E0,-5.820973516E-1,2.921374452E0
3.242835676E1,2.254051685E0,-1.613677025E0,-7.208291888E-1,2.864314449E0
3.243626081E1,2.250660419E0,-1.884660721E0,-1.189291596E0,3.167306878E0
3.244416486E1,2.422372818E0,-2.414022446E0,-1.241847992E0,3.638348646E0
3.245209943E1,1.917694807E0,-2.565578461E0,-1.736953020E0,3.643727762E0
3.246000348E1,1.641287804E0,-2.784231186E0,-1.387349844E0,3.517173374E0
3.246790754E1,1.213678837E0,-3.105295181E0,-1.175153017E0,3.535089687E0
3.247581159E1,1.256268740E0,-3.069390297E0,-1.572395444E0,3.670394444E0
3.248371564E1,1.231540918E0,-3.155307770E0,-1.789236426E0,3.830669282E0
3.249165021E1,1.889242411E0,-3.156764030E0,-2.396724224E0,4.390749712E0
3.249955427E1,2.569865227E0,-3.513676643E0,-2.066051722E0,4.818578686E0
3.250761091E1,3.223272324E0,-3.670693398E0,-1.452376962E0,5.096358831E0
3.251548444E1,3.516517639E0,-3.383970261E0,-1.850412250E0,5.219308050E0
3.252335798E1,3.310035467E0,-3.288831711E0,-2.122862577E0,5.126333421E0
3.253129255E1,2.340713024E0,-3.202726364E0,-1.767905712E0,4.343027082E0
3.253916608E1,1.851486564E0,-2.835968018E0,-1.267158389E0,3.616131562E0
3.254713117E1,1.127264500E0,-2.030488968E0,-1.081644297E0,2.561945566E0
3.255500471E1,6.241097450E-1,-1.052483559E0,-7.727417946E-1,1.447191935E0
3.256290876E1,8.865815401E-2,1.645278931E-2,-6.865682602E-1,6.924643951E-1
3.257090436E1,-9.540069103E-2,9.106321335E-1,-9.774675965E-1,1.339326352E0
3.257880842E1,-1.438060045E0,3.482065201E-1,-8.102694750E-1,1.686950235E0
3.258671247E1,-2.327660561E0,-1.577186584E-1,-3.324579298E-1,2.356566811E0
3.259461652E1,-3.692046881E0,-1.299294472E0,-6.785118580E-1,3.972373929E0
3.260249006E1,-4.202842712E0,2.435922623E-1,-3.584317565E-1,4.225126907E0
3.261045514E1,-4.195615292E0,4.516372681E-1,-6.612994671E-1,4.271355860E0
3.261829816E1,-4.624386787E0,-8.630990982E-1,-4.423609078E-1,4.724994856E0
3.262629377E1,-4.430927753E0,-9.276571274E-1,1.153061748E0,4.671532928E0
3.263416730E1,-3.556798697E0,-9.056377411E-1,1.066449642E0,3.822082093E0
3.264204084E1,-3.842795849E0,-1.681129456E0,1.280195951E0,4.385450702E0
3.264997541E1,-2.964143038E0,-2.231570244E0,1.670314550E0,4.068906536E0
3.265787946E1,-2.650842190E0,-2.591879845E0,1.696321726E0,4.077047074E0
3.266584455E1,-1.838825583E0,-2.673591614E0,2.261500835E0,3.955219042E0
3.267371809E1,-1.032674789E0,-2.608861923E0,2.669125795E0,3.872571532E0
3.268159162E1,-2.484848499E-1,-2.640674591E0,1.935858727E0,3.283665029E0
3.268952619E1,9.591567516E-2,-2.891237259E0,1.134162426E0,3.107213722E0
3.269739973E1,3.124760389E-1,-2.867961884E0,7.462099791E-1,2.979878517E0
3.270542585E1,1.696288586E-2,-2.968551636E0,7.383102179E-1,3.059033921E0
3.271329938E1,-4.284066558E-1,-2.564728737E0,5.522568226E-1,2.658261341E0
3.272120344E1,3.724509478E-1,-2.037355423E0,6.794728041E-1,2.179729368E0
3.272916852E1,2.378729582E-1,-1.413944244E0,5.036309958E-1,1.519692749E0
3.273707258E1,3.760347366E-1,-1.770811081E-1,8.375164270E-1,9.349832124E-1
3.274500715E1,-4.939268231E-1,1.958780289E-1,1.549157381E0,1.637748607E0
3.275291120E1,-8.798214793E-1,3.069705963E-1,1.337722182E0,1.630281393E0
3.276081525E1,-1.362492204E0,1.307024956E0,9.316080809E-1,2.105372380E0
3.276878034E1,-6.317661405E-1,2.412561893E0,2.868865013E0,3.801311591E0
3.277665388E1,-3.439735770E-1,1.800782681E0,2.028863192E0,2.734487509E0
3.278461896E1,-7.293713093E-2,1.165359497E0,7.445416451E-1,1.384819426E0
3.279249250E1,2.196136713E-1,7.390279770E-1,8.019278049E-1,1.112421107E0
3.280036603E1,2.716703415E-1,8.021726608E-1,1.501691222E0,1.724054024E0
3.280827009E1,1.109875441E-1,1.452672482E0,2.898834705E0,3.244351741E0
3.281617414E1,-3.890539408E-1,1.852550983E0,2.086107254E0,2.816940111E0
3.282410871E1,-3.526722193E-1,2.529104710E0,2.510150909E0,3.580727009E0
3.283198224E1,-7.594961524E-1,2.729690552E0,3.142727137E0,4.231403877E0
3.283988630E1,-3.641393781E-1,2.719487190E0,2.738000631E0,3.876190852E0
3.284782087E1,-8.071823120E-1,3.064626694E0,2.235399246E0,3.878207040E0
3.285572492E1,-1.207595348E0,2.902152538E0,2.315721512E0,3.904272276E0
3.286365949E1,-1.404319167E0,2.776579857E0,2.625150204E0,4.070985337E0
3.287156354E1,-1.627183318E0,2.752713680E0,3.048487902E0,4.417967479E0
3.287946760E1,-1.288920760E0,3.039435387E0,3.593589067E0,4.879894116E0
3.288737165E1,-1.583199739E0,3.046763420E0,3.610529184E0,4.982490316E0
3.289527570E1,-2.108439922E0,3.441837788E0,3.150773525E0,5.120462877E0
3.290327131E1,-2.522374153E0,3.600387573E0,2.605681181E0,5.110257964E0
3.291117536E1,-2.659878731E0,3.613893032E0,2.702333450E0,5.238108799E0
3.291907941E1,-2.318760395E0,3.337567806E0,2.817056417E0,4.944877702E0
3.292704450E1,-2.232924938E0,2.903434753E0,2.673022270E0,4.534416744E0
3.293494855E1,-2.371752024E0,2.681112766E0,1.900412202E0,4.052794081E0
3.294288312E1,-1.344416738E0,1.591950893E0,1.665832520E0,2.667725997E0
3.295075666E1,-5.881026983E-1,1.628491402E0,7.784550190E-1,1.898378583E0
3.295866071E1,-1.335307956E-1,1.035501480E0,1.473144293E0,1.805615656E0
3.296656476E1,-2.182645798E-1,1.075313568E0,9.023234844E-1,1.420607746E0
3.297446882E1,-1.992009282E-1,9.637622833E-1,6.289670467E-1,1.167954748E0
3.298240339E1,-5.129942298E-1,1.157449245E0,2.568974495E-1,1.291839052E0
3.299030744E1,-1.742191315E-1,1.188178062E0,4.943330288E-1,1.298647203E0
3.299821149E1,-4.432546794E-1,8.221035004E-1,-1.175608635E-1,9.413551045E-1
3.300617658E1,-3.273419142E-1,7.437362671E-1,-1.198881865E0,1.448314223E0
3.301405012E1,2.083156705E-1,1.036128044E0,-2.119049311E0,2.367979460E0
3.302201520E1,1.076210976E0,-4.123888016E-1,-1.743419170E0,2.089929423E0
3.302991926E1,-1.004605174E0,-3.472328186E-1,-4.212335110E0,4.344372137E0
3.303782331E1,1.029422283E-1,-4.592838287E-1,-2.679853201E0,2.720873374E0
3.304575788E1,9.913225174E-1,-1.667347908E0,-2.687921524E0,3.314768695E0
3.305363142E1,1.061030030E0,-2.438598633E0,-3.615040064E0,4.487879531E0
3.306159650E1,8.009843826E-1,-2.993021011E0,-4.472485542E0,5.440852661E0
3.306947004E1,5.858035088E-1,-2.623045921E0,-5.361653805E0,5.997571774E0
3.307731306E1,7.111996412E-2,-1.987222672E0,-5.373124123E0,5.729273500E0
3.308527814E1,9.018450975E-1,-1.960433006E0,-4.056007385E0,4.594324549E0
3.309318220E1,1.029103041E0,-1.874790192E0,-4.593742371E0,5.067184652E0
3.310108625E1,1.257108688E0,-1.613442421E0,-4.480323792E0,4.925121316E0
3.310899030E1,1.190574288E0,-1.930305481E0,-3.894363880E0,4.506619178E0
3.311686384E1,5.470472574E-1,-2.758631706E0,-4.290196896E0,5.129824460E0
3.312479841E1,8.292722702E-2,-2.416745186E0,-3.687283039E0,4.409488681E0
3.313270246E1,-7.124296427E-1,-1.422834396E0,-4.098945618E0,4.396972696E0
3.314063703E1,-1.689102650E0,-1.530694962E0,-2.071899652E0,3.080399811E0
3.314851056E1,-2.643035412E0,-1.438377380E0,-2.309384108E0,3.793128080E0
3.315641462E1,-1.869662881E0,-1.190036774E0,-3.367431164E-1,2.241700858E0
3.316437971E1,-2.612337112E0,-1.930796623E0,7.358527184E-1,3.330729652E0
3.317222272E1,-3.228439808E0,-3.230884552E0,1.221446037E0,4.727934962E0
3.318015729E1,-2.707994938E0,-4.125091553E0,1.695460081E0,5.217681649E0
3.318800031E1,-2.248477221E0,-4.364637375E0,2.059267044E0,5.324123401E0
3.319590436E1,-1.632560968E0,-3.637719154E0,2.034574032E0,4.476354259E0
3.320383893E1,-9.826292396E-1,-2.347400665E0,1.190339088E0,2.809405142E0
3.321174299E1,-6.732698679E-1,-1.313646317E0,-1.403594017E-1,1.482787821E0
3.321964704E1,-1.203037262E0,-6.321249008E-1,-7.812399864E-1,1.567551103E0
3.322755109E1,-2.328149557E0,2.705764771E-2,-1.461146355E0,2.748810860E0
3.323548566E1,-1.595280886E0,2.262496948E-1,-1.195976973E0,2.006606824E0
3.324345075E1,-1.649113655E0,3.463020325E-1,-5.571768284E-1,1.774808993E0
3.325132429E1,-1.179103732E0,1.238529205E0,4.843845367E-1,1.777320619E0
3.325925886E1,-2.185679913E0,2.723717690E0,2.227332354E0,4.142082103E0
3.326713239E1,-2.862848759E0,3.151198387E0,4.459527016E0,6.165495559E0
3.327503644E1,-2.910100460E0,2.526751518E0,5.706433296E0,6.885966808E0
3.328297101E1,-2.646481991E0,1.097782135E0,5.678444862E0,6.360324567E0
3.329084455E1,-1.963952065E0,-2.208433151E-1,5.120461941E0,5.488625508E0
3.329884016E1,-1.602103233E0,-1.389349937E0,4.490202427E0,4.965777467E0
3.330671369E1,2.276710272E-1,-4.310464859E-1,4.147493839E0,4.176043620E0
3.331461774E1,1.219824672E0,-3.838033676E-1,4.112444878E0,4.306678549E0
3.332255231E1,1.606073022E0,1.111994743E0,4.069640160E0,4.514196926E0
3.333045637E1,3.755276203E-1,1.815951824E0,2.775888443E0,3.338301764E0
3.333839094E1,-8.496440649E-1,8.278484344E-1,3.025065184E0,3.249345693E0
3.334626447E1,-2.014317513E-1,-9.215068817E-2,3.628920078E0,3.635674275E0
3.335416852E1,1.000786424E0,-8.116426468E-1,3.319783449E0,3.561081212E0
3.336210309E1,1.434662223E0,-7.200641632E-1,2.585305691E0,3.043115773E0
3.336997663E1,4.938952923E-1,8.612251282E-1,8.227127790E-1,1.289378764E0
3.337788068E1,-1.001220226E0,1.809421539E0,5.585153103E-1,2.142052194E0
3.338578474E1,-2.125811577E0,1.592184067E0,1.189648747E0,2.910221487E0
3.339362775E1,-2.268338203E0,4.092578888E-1,1.634626627E0,2.825748473E0
3.340159284E1,-1.134199858E0,-3.529729843E-1,8.649708629E-1,1.469412753E0
3.340946638E1,5.228018761E-1,-1.547892570E0,1.254833460E0,2.060072868E0
3.341743146E1,1.047739983E0,-7.861890793E-1,1.155759335E0,1.746892091E0
3.342533552E1,8.005406857E-1,-9.633541107E-1,1.179196358E0,1.720296655E0
3.343320905E1,4.926234484E-1,-5.307502747E-1,1.323203325E0,1.508390121E0
3.344117414E1,5.592129230E-1,4.563055038E-1,1.294326186E0,1.481962915E0
3.344901716E1,1.166986227E-1,1.859721661E0,1.010389924E0,2.119686539E0
3.345701276E1,-1.043388247E0,2.610660076E0,4.322645068E-1,2.844478453E0
3.346491682E1,-3.352394104E0,1.327098846E0,4.414046705E-1,3.632433848E0
3.347279035E1,-2.371968508E0,1.777163029E0,-6.143677235E-2,2.964509658E0
3.348075544E1,-2.618586063E0,1.756522179E0,2.314406395E0,3.911373173E0
3.348865949E1,-2.235289574E0,1.068293571E0,2.892791748E0,3.808676244E0
3.349665510E1,-1.913920641E0,-2.942962646E-1,2.441539288E0,3.116218318E0
3.350449811E1,3.623032570E-1,-1.713504791E-1,8.464414477E-1,9.365296371E-1
3.351240217E1,1.008728743E0,-1.241961479E0,8.813877106E-1,1.826703667E0
3.352036726E1,7.382485867E-1,-1.888827324E0,5.665227175E-1,2.105618110E0
3.352824079E1,1.412998438E0,-1.196958542E0,-3.285860419E-1,1.880755998E0
3.353614484E1,1.785067320E0,-9.256219864E-1,-3.833446503E-1,2.046996463E0
3.354404890E1,1.769666314E0,5.629272461E-1,-1.028286219E0,2.122729021E0
3.355195295E1,-5.232896805E-1,1.813010216E0,-8.200333714E-1,2.057496747E0
3.355991804E1,-2.073640585E0,2.862946987E0,-2.019377053E-1,3.540795047E0
3.356776105E1,-2.780529499E0,2.562021732E0,-3.982791901E-1,3.801831922E0
3.357569562E1,-2.197100401E0,1.084970474E0,-1.241279006E0,2.746849954E0
3.358359968E1,-1.022650301E-1,-2.993116379E-1,-1.226807356E0,1.266926155E0
3.359144269E1,1.245503664E0,-1.370418549E0,-1.116616249E0,2.162442652E0
3.359937726E1,1.176585317E0,-1.518414497E0,-1.373516560E0,2.361457883E0
3.360725080E1,1.407854319E0,-1.216957092E0,-1.074385166E0,2.148800091E0
3.361518537E1,8.987638354E-1,-4.868602753E-1,-7.746955156E-1,1.282560915E0
3.362305890E1,3.559276462E-1,-5.520963669E-1,-6.355757713E-1,9.140303325E-1
3.363093244E1,-6.306009293E-1,6.144237518E-1,-3.966729045E-1,9.656725490E-1
3.363886701E1,-5.996314883E-1,-2.664394379E-1,-7.616028786E-1,1.005279484E0
3.364674055E1,-3.566530347E-1,-3.186807632E-1,-1.423733473E0,1.501924039E0
3.365470563E1,-1.973052323E-2,-5.516529083E-2,-2.144961596E0,2.145761578E0
3.366260969E1,-2.511143982E-1,-4.455642700E-1,-2.132597208E0,2.193070179E0
3.367045270E1,-5.290706158E-1,1.516125679E0,-2.156076908E0,2.688349015E0
3.367841779E1,8.623160422E-3,-2.902965546E-1,-2.517763853E0,2.534458772E0
3.368629133E1,3.841220737E-1,1.126747131E-1,-2.278074741E0,2.312978574E0
3.369428693E1,1.057422280E0,5.356721878E-1,-1.661585331E0,2.041066482E0
3.370219098E1,9.063715935E-1,4.529857635E-2,-1.270067811E0,1.560972028E0
3.371006452E1,7.481389046E-1,-2.988719940E-2,-9.812170267E-1,1.234257639E0
3.371799909E1,6.064060926E-1,-1.594266891E-1,-8.356423974E-1,1.044721702E0
3.372584211E1,4.884247482E-1,-4.725360870E-1,-8.475432992E-1,1.086360314E0
3.373377668E1,6.968313456E-1,-8.497161865E-1,-9.705348611E-1,1.466127361E0
3.374168073E1,1.017509103E0,-1.329663277E0,-1.104203463E0,2.005640668E0
3.374955427E1,1.464140892E0,-1.897541046E0,-7.715730667E-1,2.517875210E0
3.375751935E1,2.032270193E0,-2.129719734E0,-3.327162266E-1,2.962520611E0
3.376542341E1,2.446773767E0,-2.141336441E0,-1.165604591E-2,3.251485735E0
3.377335798E1,2.214825153E0,-2.069167137E0,1.001405716E-2,3.031006992E0
3.378120100E1,1.416587710E0,-2.129005432E0,-2.745960951E-1,2.571922994E0
3.378907453E1,6.669859886E-1,-2.457582474E0,-9.845189452E-1,2.730175723E0
3.379703962E1,5.475961566E-1,-2.702632904E0,-1.293990612E0,3.046062683E0
3.380494367E1,4.709250331E-1,-2.928302765E0,-1.736113667E0,3.436687087E0
3.381287824E1,1.185140967E0,-3.046021461E0,-2.301463604E0,3.997441754E0
3.382075178E1,1.990777612E0,-3.003210068E0,-3.098374844E0,4.752093526E0
3.382865583E1,2.473834753E0,-2.837670326E0,-3.374272346E0,5.055486637E0
3.383659040E1,2.745985746E0,-2.984054565E0,-3.024156094E0,5.058709267E0
3.384443342E1,2.861258507E0,-3.320333481E0,-2.510166168E0,5.050975040E0
3.385236799E1,2.971984625E0,-3.892188072E0,-1.952648044E0,5.272063636E0
3.386027204E1,2.908170938E0,-3.921183586E0,-1.099465251E0,5.004194517E0
3.386811506E1,2.718508005E0,-3.465789795E0,-8.108481765E-1,4.478778789E0
3.387604963E1,2.284614086E0,-2.921578407E0,-1.134901285E0,3.878541329E0
3.388395368E1,1.574157000E0,-2.630809784E0,-1.216884017E0,3.298474964E0
3.389197980E1,8.447270393E-1,-2.253573418E0,-9.763538241E-1,2.597195355E0
3.389985334E1,1.781967580E-1,-1.755860329E0,-7.001198530E-1,1.898675166E0
3.390775739E1,-7.028171420E-1,-1.244102478E0,-9.817516804E-2,1.432264387E0
3.391572248E1,-1.282233834E0,-1.175542831E0,4.846119285E-1,1.805788824E0
3.392359601E1,-2.211074352E0,-5.857467651E-1,1.169118643E0,2.568810516E0
3.393156110E1,-2.311293364E0,-1.049957275E-1,1.445888996E0,2.728313784E0
3.393946516E1,-3.286286354E0,-3.155641556E-1,1.606333852E0,3.671453007E0
3.394736921E1,-4.373528481E0,-2.216768265E-1,2.150342703E0,4.878613094E0
3.395533430E1,-4.737008095E0,-2.254343033E-1,2.627421141E0,5.421568792E0
3.396320783E1,-4.715159893E0,-5.757465363E-1,3.099108219E0,5.671744762E0
3.397114240E1,-4.234371185E0,-7.645244598E-1,3.167184353E0,5.342794560E0
3.397901594E1,-2.771602631E0,-7.104406357E-1,3.047833920E0,4.180406516E0
3.398691999E1,-1.205270052E0,-8.611135483E-1,2.618874311E0,3.008769699E0
