,seconds_elapsed,z,y,x
2,152236520E1;-2,210491300E-1;7,538623810E-1;-1,176651001E0;1,414806978E0
2,152736916E1;-2,412154973E-1;8,139586449E-1;-1,227556229E0;1,492517298E0
2,153237307E1;-2,434397638E-1;8,771185875E-1;-1,187554359E0;1,496290510E0
2,153736671E1;-2,095326483E-1;9,408571720E-1;-1,133299828E0;1,487778427E0
2,154237010E1;-1,948350668E-1;1,086717129E0;-1,131818771E0;1,581116236E0
2,154737354E1;-3,242236674E-1;1,132473230E0;-1,049025536E0;1,577362095E0
2,155237692E1;-3,901968300E-1;1,152237892E0;-8,299722672E-1;1,472670938E0
2,155736937E1;-3,800455332E-1;1,152817845E0;-6,207227707E-1;1,363348946E0
2,156237223E1;-3,812584579E-1;1,138847113E0;-3,829717636E-1;1,260554691E0
2,156737510E1;-3,891281486E-1;1,174777389E0;-1,598014832E-1;1,247821759E0
2,157237796E1;-4,387592971E-1;1,250771403E0;4,883193970E-2;1,326394882E0
2,157741119E1;-4,284468591E-1;1,304392576E0;3,027839661E-1;1,405946242E0
2,158241562E1;-3,477216661E-1;1,301923990E0;5,972433090E-1;1,473979648E0
2,158742005E1;-3,012881577E-1;1,284440279E0;9,297266006E-1;1,613986659E0
2,159242437E1;-2,836595476E-1;1,268968105E0;1,245126724E0;1,800300906E0
2,159742187E1;-2,753532529E-1;1,286693573E0;1,495602608E0;1,992040894E0
2,160242593E1;-3,111806512E-1;1,220693469E0;1,475432396E0;1,940058426E0
2,160742994E1;-3,900382519E-1;1,330043912E0;2,041398048E0;2,467479004E0
2,161243395E1;-4,172932804E-1;1,363344669E0;2,314719200E0;2,718596576E0
2,161743354E1;-4,831713438E-1;1,306169748E0;2,436933517E0;2,806809386E0
2,162243734E1;-4,190010130E-1;1,215428829E0;2,556618690E0;2,861665287E0
2,162744114E1;-3,409505486E-1;1,142969012E0;2,685814857E0;2,938745802E0
2,163244499E1;-3,706395328E-1;1,099856377E0;2,755215645E0;2,989694125E0
2,163745208E1;-4,002207816E-1;1,092362523E0;2,757809639E0;2,993149940E0
2,164245609E1;-3,751891255E-1;1,102931023E0;2,770327568E0;3,005318378E0
2,164746005E1;-3,878504336E-1;1,133213520E0;2,737819672E0;2,988353626E0
2,165246401E1;-3,704357743E-1;1,168159842E0;2,646067619E0;2,916075089E0
2,165746057E1;-3,006074429E-1;1,200428963E0;2,480814934E0;2,772334263E0
2,166246421E1;-2,060079128E-1;1,280452251E0;2,325872421E0;2,663020794E0
2,166746781E1;-1,020173281E-1;1,341428638E0;2,150104523E0;2,536294104E0
2,167247145E1;-3,688059747E-2;1,434155583E0;1,903244972E0;2,383380759E0
2,167749171E1;3,777709603E-2;1,477858782E0;1,628400803E0;2,199359648E0
2,168249614E1;1,511830091E-1;1,514038086E0;1,349470139E0;2,033774147E0
2,168750057E1;2,535568476E-1;1,476540685E0;1,186012268E0;1,910782188E0
2,169250505E1;3,997211456E-1;1,387893558E0;1,027733803E0;1,772642742E0
2,169749437E1;5,599508286E-1;1,278072476E0;9,558181763E-1;1,691331597E0
2,170249807E1;7,237548828E-1;1,178736091E0;1,056205750E0;1,740347806E0
2,170750176E1;7,994338274E-1;1,105009198E0;1,311813354E0;1,892351460E0
2,171250546E1;6,567081809E-1;9,286174774E-1;1,686412811E0;2,034105264E0
2,171748010E1;4,119040966E-1;5,682671070E-1;2,210948944E0;2,319674055E0
2,172248234E1;3,367874026E-1;8,590304852E-2;2,768067360E0;2,789803218E0
2,172748458E1;2,185087800E-1;-3,918459415E-1;3,283645630E0;3,314154183E0
2,173248682E1;1,621309072E-1;-7,888201475E-1;3,544914246E0;3,635235985E0
2,173751718E1;7,972811162E-2;-1,103711843E0;3,853826523E0;4,009553002E0
2,174252083E1;-1,520010233E-1;-1,252944708E0;4,258185387E0;4,441296831E0
2,174752447E1;-2,811049819E-1;-1,286535978E0;4,456669807E0;4,647160489E0
2,175252812E1;-6,876739860E-1;-1,035475850E0;4,004591942E0;4,193073141E0
2,175753552E1;-1,081885993E-1;-1,736363769E0;4,141888618E0;4,492427544E0
2,176253932E1;4,142717719E-1;-2,347186089E0;3,925173759E0;4,592155559E0
2,176754312E1;5,247501135E-1;-2,518198490E0;3,498357773E0;4,342256720E0
2,177254697E1;2,372153997E-1;-2,185042381E0;2,887944221E0;3,629173898E0
2,177755739E1;-2,871556282E-1;-1,633518100E0;2,266453743E0;2,808496449E0
2,178256156E1;-3,946865201E-1;-1,220252514E0;1,684119225E0;2,116849359E0
2,178756572E1;-6,666640192E-2;-1,174184680E0;1,071498871E0;1,590994627E0
2,179256989E1;3,328444660E-1;-1,153760910E0;4,811744690E-1;1,293629988E0
2,179756364E1;4,967278242E-1;-8,468331695E-1;-4,866790771E-2;9,829717765E-1
2,180256729E1;5,126733184E-1;-3,870890141E-1;-4,607267380E-1;7,905320761E-1
2,180757093E1;5,097928047E-1;-8,781993389E-2;-7,958726883E-1;9,492177730E-1
2,181257458E1;7,005531788E-1;-5,397367477E-2;-1,006422043E0;1,227425453E0
2,181757953E1;7,049989700E-1;1,500141621E-1;-1,417961121E0;1,590641863E0
2,182258322E1;7,009763718E-1;3,280135393E-1;-1,657114029E0;1,828930742E0
2,182758692E1;5,994783640E-1;5,807089806E-1;-1,850996971E0;2,030464729E0
2,183259062E1;6,078467369E-1;6,213947535E-1;-1,863461494E0;2,056233896E0
2,183759395E1;7,791104317E-1;4,772332907E-1;-1,625569344E0;1,864736005E0
2,184259765E1;9,121056199E-1;2,634670734E-1;-1,391400337E0;1,684442477E0
2,184760135E1;8,600198030E-1;1,264911890E-1;-1,137157440E0;1,431349407E0
2,185260505E1;5,726122856E-1;6,628429890E-2;-7,911100388E-1;9,788429554E-1
2,185760374E1;2,567459047E-1;-5,440998077E-2;-4,704036713E-1;5,386636423E-1
2,186260718E1;5,693458021E-2;-3,200775385E-1;-2,895460129E-1;4,353482177E-1
2,186761062E1;3,052850068E-2;-7,404744625E-1;-2,146167755E-1;7,715534844E-1
2,187261406E1;2,035602927E-3;-1,095944643E0;-4,667186737E-2;1,096939865E0
2,187762338E1;-1,096814275E-1;-1,337003469E0;2,263031006E-1;1,360448965E0
2,188262708E1;-3,276680112E-1;-1,490744233E0;6,186380386E-1;1,646935857E0
2,188763083E1;-5,766198635E-1;-1,627278566E0;9,986553192E-1;1,994451916E0
2,189263453E1;-7,626212835E-1;-1,721025348E0;1,297061920E0;2,286020362E0
2,189763942E1;-9,545832872E-1;-1,851616383E0;1,432667732E0;2,528289800E0
2,190264317E1;-1,069549203E0;-1,976740360E0;1,432089806E0;2,665017666E0
2,190764697E1;-1,171935797E0;-2,080019236E0;1,352963448E0;2,744161734E0
2,191265078E1;-1,285030127E0;-2,118658781E0;1,453811646E0;2,872905456E0
2,191765260E1;-1,428779960E0;-2,141050816E0;1,543044090E0;3,001082443E0
2,192265630E1;-1,578343511E0;-2,171551943E0;1,606330872E0;3,128434904E0
2,192765999E1;-1,639400363E0;-2,255828857E0;1,607806206E0;3,218918790E0
2,193266369E1;-1,660442472E0;-2,269245148E0;1,650381088E0;3,260414157E0
2,193763973E1;-1,743030667E0;-2,202069044E0;1,757874489E0;3,313213953E0
2,194264208E1;-1,751511455E0;-2,143116713E0;1,772316933E0;3,286616639E0
2,194764437E1;-1,581775069E0;-2,126038551E0;1,686713219E0;3,141186682E0
2,195264666E1;-1,315588951E0;-2,071710110E0;1,587354660E0;2,922747318E0
2,195766973E1;-1,147598028E0;-1,994323969E0;1,493403435E0;2,743093718E0
2,196267307E1;-1,030431151E0;-1,843328834E0;1,359374046E0;2,511483097E0
2,196767640E1;-9,081919193E-1;-1,697338223E0;1,197222710E0;2,266960922E0
2,197267973E1;-7,686796188E-1;-1,563206315E0;9,734449387E-1;1,995514317E0
2,197769286E1;-6,454463005E-1;-1,466410995E0;7,143154144E-1;1,754197436E0
2,198269666E1;-5,389444232E-1;-1,360373139E0;4,508171082E-1;1,531114703E0
2,198770052E1;-4,283382297E-1;-1,217800856E0;2,426099777E-1;1,313534227E0
2,199270432E1;-3,402126729E-1;-1,086015463E0;2,971553802E-2;1,138445107E0
2,199771656E1;-3,130688071E-1;-9,833855033E-1;-1,951618195E-1;1,050308175E0
2,200272083E1;-2,465295047E-1;-9,310951829E-1;-4,751338959E-1;1,073995929E0
2,200772510E1;-2,072450519E-1;-9,407305121E-1;-6,833858490E-1;1,181076046E0
2,201272932E1;-1,710881740E-1;-8,972702622E-1;-8,032836914E-1;1,216400335E0
2,201772739E1;-2,054177076E-1;-8,773104548E-1;-8,349494934E-1;1,228417977E0
2,202273135E1;-2,393373400E-1;-8,739461303E-1;-8,741559982E-1;1,259052386E0
2,202773531E1;-2,517277598E-1;-8,922766447E-1;-9,591217041E-1;1,333956116E0
2,203273921E1;-2,566503882E-1;-1,035677433E0;-9,700803757E-1;1,442065568E0
2,203774197E1;-3,021726906E-1;-1,139327049E0;-8,687801361E-1;1,464292793E0
2,204274588E1;-4,297289252E-1;-1,225384474E0;-8,514585495E-1;1,552808977E0
2,204774973E1;-5,245151520E-1;-1,335336328E0;-8,461132050E-1;1,665577020E0
2,205275364E1;-5,360369086E-1;-1,436316371E0;-8,550167084E-1;1,755389944E0
2,205773676E1;-5,338923335E-1;-1,538178086E0;-8,613643646E-1;1,842004728E0
2,206273968E1;-5,277944207E-1;-1,596022964E0;-8,794288635E-1;1,897169306E0
2,206774249E1;-4,652796388E-1;-1,487658739E0;-7,608985901E-1;1,734525967E0
2,207274536E1;-3,899590075E-1;-1,328054667E0;-7,356405258E-1;1,567470640E0
2,207776135E1;-2,851274312E-1;-1,143837452E0;-7,747907639E-1;1,410660305E0
2,208276489E1;-1,235523671E-1;-1,090474963E0;-7,299337387E-1;1,318030385E0
2,208776838E1;3,083001822E-2;-1,024152994E0;-7,830095291E-1;1,289551770E0
2,209277187E1;2,023024261E-1;-9,375747442E-1;-8,406076431E-1;1,275379897E0
2,209778708E1;2,981977463E-1;-8,136970997E-1;-9,434366226E-1;1,281053288E0
2,210279119E1;3,243508637E-1;-7,526172996E-1;-1,124995232E0;1,391851484E0
2,210779526E1;3,125071526E-1;-7,033535838E-1;-1,184316635E0;1,412435088E0
2,211279937E1;2,573034167E-1;-6,704144478E-1;-1,277112007E0;1,465153800E0
2,211779937E1;2,471036613E-1;-6,578273773E-1;-1,515905380E0;1,670857923E0
2,212280322E1;2,583199441E-1;-6,769909263E-1;-1,742692947E0;1,887332672E0
2,212780713E1;3,173094690E-1;-6,389157772E-1;-1,900133610E0;2,029632086E0
2,213281104E1;3,067059815E-1;-6,077942848E-1;-2,026667595E0;2,137957902E0
2,213781499E1;1,879571676E-1;-5,950834155E-1;-2,031497002E0;2,125189929E0
2,214281890E1;3,415864706E-2;-6,439593434E-1;-1,924326897E0;2,029503499E0
2,214782276E1;-3,682033718E-2;-7,328892350E-1;-1,707699776E0;1,858687949E0
2,215282666E1;-1,995385289E-1;-7,975131273E-1;-1,455910683E0;1,671980481E0
2,215782796E1;-4,169149399E-1;-8,506224751E-1;-1,219148636E0;1,543923592E0
2,216283171E1;-5,121328235E-1;-9,169979095E-1;-1,028371811E0;1,469936657E0
2,216783546E1;-5,421400070E-1;-9,855978489E-1;-8,570480347E-1;1,414160613E0
2,217283921E1;-5,678753257E-1;-1,057546973E0;-7,288751602E-1;1,404331508E0
2,217784541E1;-5,831362009E-1;-1,093160987E0;-6,651582718E-1;1,406230528E0
2,218284926E1;-5,271955729E-1;-1,121939778E0;-6,154451370E-1;1,384000273E0
2,218785317E1;-4,427866936E-1;-1,089240313E0;-4,576463699E-1;1,261722915E0
2,219285703E1;-3,732814193E-1;-1,000488043E0;-3,856143951E-1;1,135347437E0
2,219783963E1;-3,306552172E-1;-8,893114328E-1;-3,992357254E-1;1,029367214E0
2,220284244E1;-2,521061897E-1;-7,197107673E-1;-4,649152756E-1;8,931334351E-1
2,220784526E1;-1,827689111E-1;-5,989647508E-1;-5,347957611E-1;8,235106275E-1
2,221284807E1;-7,936421037E-2;-4,806925058E-1;-6,544532776E-1;8,158878940E-1
2,221787218E1;3,444930911E-2;-3,422883749E-1;-8,957538605E-1;9,595431543E-1
2,222287604E1;1,995760798E-1;-2,064677477E-1;-1,146285057E0;1,181705959E0
2,222787994E1;3,132482171E-1;-6,263768673E-2;-1,353561401E0;1,390746703E0
2,223288380E1;3,757277131E-1;6,896507740E-2;-1,534589767E0;1,581421276E0
2,223788895E1;5,206685662E-1;1,821432114E-1;-1,620190620E0;1,711516740E0
2,224289291E1;6,105878353E-1;2,368513346E-1;-1,682370186E0;1,805349136E0
2,224789682E1;5,160454512E-1;2,508451939E-1;-1,776344299E0;1,866715106E0
2,225290078E1;3,792372048E-1;3,129786253E-1;-1,720273018E0;1,789166212E0
2,225791192E1;4,973032475E-1;3,825848103E-1;-1,566974640E0;1,687925111E0
2,226291619E1;4,524507225E-1;2,917617559E-1;-1,216013908E0;1,329859543E0
2,226792052E1;1,498596668E-1;1,355767250E-1;-7,679882050E-1;7,941315074E-1
2,227292484E1;-6,688351929E-2;5,203378201E-2;-4,142808914E-1;4,228588140E-1
2,227792046E1;-1,710189879E-1;6,189346313E-3;-1,952114105E-1;2,596021899E-1
2,228292432E1;-2,358695567E-1;-1,901793480E-1;-2,422809601E-2;3,039566298E-1
2,228792822E1;-3,294598162E-1;-4,162427783E-1;8,937454224E-2;5,383211214E-1
2,229293208E1;-4,813742042E-1;-5,196312666E-1;1,577434540E-1;7,256864164E-1
2,229793369E1;-5,904582739E-1;-4,486280680E-1;2,504110336E-1;7,826964944E-1
2,230293744E1;-5,882752538E-1;-4,046925306E-1;1,209278107E-1;7,242011833E-1
2,230794119E1;-5,106853247E-1;-5,528563261E-1;4,229927063E-2;7,538161888E-1
2,231294494E1;-4,349850416E-1;-5,485092998E-1;3,599643707E-2;7,009780181E-1
2,231794880E1;-3,957389593E-1;-3,463299870E-1;-1,158161163E-1;5,384859856E-1
2,232295255E1;-4,362526238E-1;-1,495674849E-1;-3,555936813E-1;5,823518271E-1
2,232795624E1;-2,828912437E-1;-5,277264118E-2;-6,283483505E-1;6,911107415E-1
2,233296005E1;-1,458936930E-1;5,773305893E-2;-7,379980087E-1;7,544926352E-1
2,233796249E1;-1,431275308E-1;1,274062395E-1;-8,762159348E-1;8,969237450E-1
2,234296624E1;-2,240949273E-1;2,002696991E-1;-1,004805565E0;1,048790118E0
2,234796989E1;-2,526946664E-1;2,408455610E-1;-1,298489571E0;1,344595234E0
2,235297359E1;2,847366035E-3;2,524313927E-1;-1,422206879E0;1,444438341E0
2,235797822E1;8,790852129E-2;2,883085012E-1;-1,172879219E0;1,210989415E0
2,236298192E1;-1,866382360E-1;3,701626062E-1;-6,945524216E-1;8,088617017E-1
2,236798567E1;-4,790388644E-1;3,439791203E-1;-2,793035507E-1;6,525414486E-1
2,237298942E1;-6,206940413E-1;1,322470903E-1;-1,422348022E-1;6,503699906E-1
2,237797838E1;-6,625846624E-1;-1,241205931E-1;1,853942871E-2;6,743649360E-1
2,238298135E1;-7,298606634E-1;-2,900653481E-1;1,146507263E-1;7,937123429E-1
2,238798437E1;-8,294131160E-1;-3,745439053E-1;2,396907806E-1;9,410955978E-1
2,239298734E1;-9,473866820E-1;-3,282993436E-1;1,568593979E-1;1,014853120E0
2,239799291E1;-8,355195522E-1;-4,772297740E-1;7,596015930E-3;9,622363945E-1
2,240299604E1;-8,091714978E-1;-5,177110434E-1;-6,203079224E-2;9,626167755E-1
2,240799916E1;-8,212239742E-1;-3,537499905E-1;-1,861495972E-1;9,133452491E-1
2,241300229E1;-8,252514601E-1;-1,764748096E-1;-2,283763885E-1;8,742648944E-1
2,241799390E1;-8,546106815E-1;-2,839744091E-2;-2,989292145E-1;9,058280780E-1
2,242299640E1;-8,327608109E-1;1,228156090E-1;-4,170560837E-1;9,394200439E-1
2,242799895E1;-8,312352896E-1;2,013453245E-1;-5,397338867E-1;1,011338081E0
2,243300150E1;-8,917209506E-1;2,298021317E-1;-6,240224838E-1;1,112375536E0
2,243802052E1;-8,778141737E-1;2,926921844E-2;-9,140644073E-1;1,267646698E0
2,244302385E1;-6,944882870E-1;1,256120205E-2;-1,050842285E0;1,259659189E0
2,244802723E1;-8,528410196E-1;1,703460217E-1;-1,065702438E0;1,375527993E0
2,245303062E1;-9,034862518E-1;2,869732380E-1;-9,324626923E-1;1,329709637E0
2,245803505E1;-8,420390487E-1;3,096492290E-1;-6,225748062E-1;1,092021883E0
2,246303848E1;-6,701025963E-1;3,126850128E-1;-3,468027115E-1;8,167505907E-1
2,246804192E1;-5,971511006E-1;2,315307856E-1;-5,007362366E-2;6,424198856E-1
2,247304536E1;-7,478198409E-1;2,931593657E-1;2,652626038E-1;8,458966705E-1
2,247805656E1;-8,283079863E-1;3,677375317E-1;3,073654175E-1;9,569736215E-1
2,248306036E1;-6,606026292E-1;3,401117325E-1;3,637056351E-1;8,272566792E-1
2,248806416E1;-5,587264299E-1;2,883284092E-1;4,056596756E-1;7,482434547E-1
2,249306796E1;-5,475496650E-1;2,594358921E-1;3,998250961E-1;7,259323145E-1
2,249806135E1;-5,760734081E-1;3,197430372E-1;2,482280731E-1;7,040691427E-1
2,250306468E1;-5,528466702E-1;3,903329372E-1;8,739948273E-2;6,823766644E-1
2,250806791E1;-5,431139469E-1;5,092816353E-1;-6,826400757E-2;7,476633722E-1
2,251307124E1;-5,504839420E-1;5,886331797E-1;-2,188205719E-1;8,351071987E-1
2,251808791E1;-6,384253502E-1;6,337126493E-1;-4,624052048E-1;1,011433252E0
2,252309187E1;-6,715255976E-1;7,101130486E-1;-6,387023926E-1;1,167539257E0
2,252809578E1;-7,041253448E-1;8,254100084E-1;-7,932949066E-1;1,344027899E0
2,253309973E1;-7,449784279E-1;8,480448723E-1;-9,525394440E-1;1,476991657E0
2,253811223E1;-8,430655003E-1;8,192229271E-1;-1,142809868E0;1,639481636E0
2,254311666E1;-9,049481750E-1;8,540772200E-1;-1,383247375E0;1,860578512E0
2,254812104E1;-8,825585246E-1;9,187978506E-1;-1,515861511E0;1,980135137E0
2,255312541E1;-8,341592550E-1;9,173617363E-1;-1,521622658E0;1,962832069E0
2,255810312E1;-8,087987900E-1;9,046177864E-1;-1,429389954E0;1,875005190E0
2,256310614E1;-8,075765371E-1;9,090335369E-1;-1,215340614E0;1,719178479E0
2,256810916E1;-8,318104744E-1;9,516742229E-1;-8,652334213E-1;1,531738021E0
2,257311223E1;-7,109768391E-1;9,289849997E-1;-5,011806488E-1;1,272667764E0
2,257813041E1;-7,189777493E-1;9,362630844E-1;-9,201335907E-2;1,184054064E0
2,258313421E1;-7,402028441E-1;1,006260753E0;2,307739258E-1;1,270321832E0
2,258813802E1;-6,264649034E-1;9,782382250E-1;4,506597519E-1;1,245994587E0
2,259314182E1;-4,514896572E-1;8,255021572E-1;6,205196381E-1;1,127094203E0
2,259815020E1;-3,992847800E-1;7,132331133E-1;7,619733810E-1;1,117467334E0
2,260315421E1;-3,382664323E-1;7,514475584E-1;9,300603867E-1;1,242622201E0
2,260815828E1;-2,861404419E-1;8,187230825E-1;1,251417160E0;1,522573068E0
2,261316234E1;-2,212459594E-1;9,297494888E-1;1,577438354E0;1,844368631E0
2,261816614E1;-1,624457091E-1;1,005684853E0;1,764513016E0;2,037473144E0
2,262317015E1;-1,593506634E-1;9,964426756E-1;1,743375778E0;2,014360877E0
2,262817416E1;-1,386377513E-1;8,974044323E-1;1,578807831E0;1,821315269E0
2,263317822E1;-1,246810853E-1;7,494350672E-1;1,426399231E0;1,616110472E0
2,263815796E1;-1,952581704E-1;7,012257576E-1;1,278862953E0;1,471507312E0
2,264316078E1;-2,402556837E-1;6,308954954E-1;1,069161415E0;1,264459589E0
2,264816359E1;-2,343327105E-1;5,058200359E-1;6,322193146E-1;8,428920392E-1
2,265316640E1;-9,928895533E-2;3,052303791E-1;1,668491364E-1;3,617492436E-1
2,265820729E1;2,702540159E-2;1,113938093E-1;-2,025499344E-1;2,327346751E-1
2,266321197E1;6,744146347E-2;-2,462446690E-2;-4,856872559E-1;4,909651982E-1
2,266821671E1;1,677531600E-1;-2,342112064E-1;-6,802539825E-1;7,387431845E-1
2,267322145E1;4,682619572E-1;-4,711686969E-1;-6,907157898E-1;9,583097118E-1
2,267822276E1;8,257451653E-1;-6,870273948E-1;-4,910421371E-1;1,181094450E0
2,268322729E1;1,291377306E0;-7,901908755E-1;4,042530060E-2;1,514493701E0
2,268823187E1;9,414711595E-1;-2,906410694E-1;5,803413391E-1;1,143519237E0
2,269323640E1;7,160097957E-1;7,101750374E-2;1,384835243E0;1,560603141E0
2,269822739E1;8,297471404E-1;-3,085005283E-2;2,216896057E0;2,367289625E0
2,270323124E1;8,198479414E-1;-1,997985840E-1;2,780138016E0;2,905380785E0
2,270823510E1;3,898438513E-1;-1,692292690E-1;3,355087280E0;3,381897017E0
2,271323901E1;2,577729821E-1;-2,658005953E-1;3,669104576E0;3,687739858E0
2,271823729E1;3,381891847E-1;-6,005996466E-1;3,744024277E0;3,806942296E0
2,272324088E1;3,966694474E-1;-9,634770155E-1;3,603869438E0;3,751467651E0
2,272824447E1;4,837522507E-1;-1,219016790E0;3,373056412E0;3,619050667E0
2,273324807E1;5,761227012E-1;-1,360752344E0;3,154317856E0;3,483286587E0
2,273825770E1;5,978675485E-1;-1,173831701E0;2,777645111E0;3,074189134E0
2,274326161E1;6,257846355E-1;-9,239026308E-1;2,365142822E0;2,615167882E0
2,274826546E1;7,489655614E-1;-7,489952445E-1;1,945584297E0;2,215229457E0
2,275326937E1;8,873149157E-1;-5,259642601E-1;1,624369621E0;1,924199270E0
2,275825072E1;9,900270104E-1;-2,393386364E-1;1,384831429E0;1,719067931E0
2,276325354E1;1,128630877E0;-2,954161167E-2;1,128949165E0;1,596623494E0
2,276825630E1;1,385166645E0;1,564610004E-2;9,357833862E-1;1,671712290E0
2,277325906E1;1,673476219E0;-4,821085930E-2;6,569299698E-1;1,798444864E0
2,277827395E1;1,519676447E0;9,752368927E-2;4,263916016E-1;1,581371927E0
2,278327729E1;1,468469620E0;1,630408764E-1;3,995552063E-1;1,530565162E0
2,278828067E1;1,427048445E0;8,850288391E-2;4,756565094E-1;1,506834145E0
2,279328406E1;1,309016943E0;-1,477003098E-3;5,205793381E-1;1,408733611E0
2,279830239E1;1,200396776E0;-2,789343596E-1;5,774030685E-1;1,360937582E0
2,280330651E1;1,015600443E0;-5,326684117E-1;6,723566055E-1;1,329377035E0
2,280831062E1;8,250769377E-1;-7,219860554E-1;7,000856400E-1;1,300821172E0
2,281331479E1;6,160093546E-1;-9,088193178E-1;7,682428360E-1;1,340006393E0
2,281831479E1;4,208903313E-1;-1,098335505E0;9,294176102E-1;1,499101946E0
2,282331869E1;2,980167568E-1;-1,204381704E0;1,099722862E0;1,657932342E0
2,282832265E1;2,240822911E-1;-1,298969746E0;1,264782906E0;1,826803512E0
2,283332656E1;1,515342593E-1;-1,353805780E0;1,331337929E0;1,904786971E0
2,283832531E1;1,339254677E-1;-1,398028374E0;1,361723900E0;1,956198186E0
2,284332895E1;1,355194449E-1;-1,381774187E0;1,344057083E0;1,932396146E0
2,284833265E1;1,570381224E-1;-1,281918287E0;1,249744415E0;1,797174608E0
2,285333635E1;1,872465014E-1;-1,206795216E0;1,054988861E0;1,613820759E0
2,285832828E1;2,409354448E-1;-1,132986546E0;8,054180145E-1;1,410817699E0
2,286333130E1;3,732967973E-1;-1,017764926E0;5,442008972E-1;1,212992399E0
2,286833437E1;5,593938231E-1;-8,734593391E-1;3,671360016E-1;1,100291557E0
2,287333744E1;7,046122551E-1;-6,830514073E-1;1,305952072E-1;9,899963451E-1
2,287833708E1;7,625083923E-1;-4,991574287E-1;-1,150655746E-1;9,185952719E-1
2,288333999E1;7,515881062E-1;-3,594655991E-1;-3,220205307E-1;8,931950629E-1
2,288834286E1;7,501533031E-1;-3,284682035E-1;-4,998655319E-1;9,594200795E-1
2,289334578E1;7,484992743E-1;-3,290987015E-1;-6,726026535E-1;1,058749946E0
2,289834526E1;7,076736689E-1;-3,847851753E-1;-7,804594040E-1;1,121596422E0
2,290334802E1;6,127583981E-1;-4,354267716E-1;-8,091707230E-1;1,104457598E0
2,290835072E1;4,962469935E-1;-5,240356922E-1;-7,420711517E-1;1,035154133E0
2,291335343E1;3,693830967E-1;-6,599631310E-1;-6,414918900E-1;9,917192401E-1
2,291838499E1;2,745729685E-1;-8,099890947E-1;-5,169963837E-1;9,993787617E-1
2,292338916E1;1,877067089E-1;-9,862637520E-1;-3,614158630E-1;1,067038623E0
2,292839333E1;7,820662856E-2;-1,131697655E0;-2,250080109E-1;1,156496634E0
2,293339755E1;-1,919111609E-2;-1,273270011E0;-1,029281616E-1;1,277567621E0
2,293839994E1;-6,999762356E-2;-1,387445450E0;-3,820800781E-2;1,389735369E0
2,294340400E1;-2,556338906E-2;-1,460305810E0;3,623390198E-2;1,460978932E0
2,294840812E1;1,102356315E-1;-1,511212587E0;1,395130157E-1;1,521637033E0
2,295341218E1;2,568515539E-1;-1,463694334E0;1,567306519E-1;1,494301951E0
2,295841124E1;2,927829623E-1;-1,336880326E0;1,262445450E-1;1,374375696E0
2,296341505E1;2,881762683E-1;-1,245384812E0;7,198524475E-2;1,280316667E0
2,296841885E1;3,414185047E-1;-1,203135490E0;-1,803016663E-2;1,250770439E0
2,297342270E1;4,185946584E-1;-1,197665453E0;-1,940326691E-1;1,283461219E0
2,297842020E1;5,031940937E-1;-1,149499178E0;-3,411340714E-1;1,300355763E0
2,298342369E1;5,163964033E-1;-1,103841662E0;-5,048570633E-1;1,319095264E0
