"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
8,594513652E0;2,729731202E-1;-1,961862743E-1;5,297908783E-1;6,274406373E-1
8,599521204E0;3,479126692E-1;-1,597003639E-1;4,955015182E-1;6,261542831E-1
8,604525579E0;3,017334342E-1;-5,643254519E-2;4,108285904E-1;5,128428884E-1
8,609529954E0;5,158883333E-2;1,981299520E-1;2,472419739E-1;3,210069769E-1
8,614534277E0;-1,672925353E-1;3,584502339E-1;6,477737427E-2;4,008359649E-1
8,619537871E0;-2,506582141E-1;3,464903235E-1;-4,796981812E-2;4,303326481E-1
8,624542194E0;-2,373222709E-1;3,283549547E-1;-2,370471954E-1;4,693934484E-1
8,629546517E0;-1,697068214E-1;3,403139114E-1;-3,589105606E-1;5,229060662E-1
8,634550839E0;-1,096510887E-1;2,988234758E-1;-3,849897385E-1;4,995357141E-1
8,639535110E0;-5,567020178E-2;1,127753854E-1;-3,798990250E-1;4,001758714E-1
8,644538496E0;6,641924381E-3;-1,103211939E-1;-3,723716736E-1;3,884270128E-1
8,649541777E0;1,836329699E-2;-2,294388711E-1;-3,720550537E-1;4,374978506E-1
8,654545110E0;5,237001181E-2;-3,765490055E-1;-3,790245056E-1;5,368345625E-1
8,659557819E0;1,722926497E-1;-4,036480784E-1;-2,976884842E-1;5,303159077E-1
8,664561621E0;2,969738245E-1;-3,925475478E-1;-1,855831146E-1;5,260495435E-1
8,669565371E0;3,088047504E-1;-3,936502337E-1;-1,073007584E-1;5,116975016E-1
8,674569173E0;2,000377774E-1;-4,597457051E-1;-6,989383698E-2;5,062275913E-1
8,679585996E0;6,332343817E-2;-5,117952228E-1;-5,169963837E-2;5,182827997E-1
8,684590423E0;-8,947783709E-2;-5,519129038E-1;-1,029415131E-1;5,685165713E-1
8,689594850E0;-1,933051348E-1;-5,273776650E-1;-1,111288071E-1;5,725763604E-1
8,694599277E0;-2,553846836E-1;-4,333284497E-1;-1,313495636E-1;5,198534311E-1
8,699588444E0;-2,511246800E-1;-3,032082021E-1;-1,636571884E-1;4,263595831E-1
8,704592142E0;-2,835660577E-1;-1,345748603E-1;-1,290750504E-1;3,393824844E-1
8,709595787E0;-3,487370908E-1;1,299152970E-1;-3,717327118E-2;3,740018650E-1
8,714599485E0;-4,668622911E-1;3,464763165E-1;4,508972168E-2;5,831289049E-1
8,719623652E0;-6,431437135E-1;4,861410260E-1;1,082124710E-1;8,134352293E-1
8,724628287E0;-7,823802233E-1;5,035495162E-1;1,402988434E-1;9,409381991E-1
8,729633027E0;-7,800295353E-1;4,607947469E-1;1,342754364E-1;9,158644919E-1
8,734637714E0;-5,128247738E-1;3,864383698E-1;1,285467148E-1;6,548649633E-1
8,739641256E0;-2,468096614E-1;2,062873244E-1;1,494379044E-1;3,546845873E-1
8,744645892E0;-6,233674288E-2;3,494787216E-2;1,226854324E-1;1,419821771E-1
8,749650527E0;1,070775390E-1;-7,502207160E-2;8,409976959E-2;1,554563663E-1
8,754655162E0;3,131320477E-1;-1,139471829E-1;2,472877502E-3;3,332292827E-1
8,759640683E0;4,250630140E-1;-1,582615674E-1;-6,719493866E-2;4,585198462E-1
8,764644433E0;3,972870708E-1;-2,844619751E-2;-1,536092758E-1;4,268981288E-1
8,769648079E0;3,135984540E-1;-2,082544565E-2;-1,897802353E-1;3,671433334E-1
8,774651777E0;2,406750321E-1;-1,896466315E-1;-2,475481033E-1;3,939167163E-1
8,779689954E0;8,174389601E-2;-3,573632836E-1;-2,765779495E-1;4,592231954E-1
8,784695371E0;-2,796328068E-2;-4,755898118E-1;-3,964719772E-1;6,198045199E-1
8,789700787E0;-2,031978965E-1;-4,362444580E-1;-4,612140656E-1;6,665710964E-1
8,794706204E0;-2,834792435E-1;-4,121161699E-1;-4,182224274E-1;6,520047682E-1
8,799684069E0;-2,279763222E-1;-4,542259872E-1;-2,269382477E-1;5,565926870E-1
8,804688079E0;-1,182994843E-1;-3,429400325E-1;-5,737781525E-2;3,672803392E-1
8,809692142E0;-3,717076778E-2;-6,960114837E-2;2,824401855E-2;8,380757970E-2
8,814696204E0;-4,703050852E-2;2,405087948E-1;2,284975052E-1;3,350633656E-1
8,819704798E0;-1,928718686E-1;5,388120413E-1;4,355907440E-1;7,192059996E-1
8,824709069E0;-3,269872069E-1;7,482018471E-1;5,539083481E-1;9,866818614E-1
8,829713339E0;-4,567979574E-1;8,723914623E-1;6,032428741E-1;1,154830378E0
8,834717610E0;-6,143488884E-1;9,080803394E-1;5,121603012E-1;1,210100258E0
8,839728339E0;-4,680655003E-1;6,970231533E-1;4,363126755E-1;9,462004754E-1
8,844732923E0;-2,090403736E-1;3,581886888E-1;3,803491592E-1;5,627277294E-1
8,849737506E0;-4,054868221E-2;2,865087986E-2;1,564178467E-1;1,641085351E-1
8,854742089E0;3,874045610E-2;-1,694339514E-1;-8,453178406E-2;1,932726296E-1
8,859728652E0;1,165579557E-1;-3,221005797E-1;-2,522125244E-1;4,253771244E-1
8,864732402E0;1,913288832E-1;-2,889317870E-1;-3,544511795E-1;4,957055151E-1
8,869736100E0;2,584126592E-1;-2,731262445E-1;-3,300533295E-1;5,003101520E-1
8,874739746E0;3,268171549E-1;-3,102141619E-1;-2,394266129E-1;5,102620718E-1
8,879740579E0;1,890761256E-1;-1,458592713E-1;-1,519498825E-1;2,830432389E-1
8,884744173E0;7,545393705E-2;-7,920372486E-2;-2,245807648E-2;1,116731474E-1
8,889747714E0;1,023529172E-1;-2,074498236E-1;1,344699860E-1;2,675700396E-1
8,894751256E0;4,750800133E-2;-2,678370178E-1;1,428365707E-1;3,072392622E-1
8,899793444E0;-9,503901005E-3;-2,749582231E-1;1,154880524E-1;2,983786836E-1
8,904798912E0;-1,217496991E-1;-2,724095285E-1;8,115577698E-2;3,092186938E-1
8,909804433E0;-1,373866498E-1;-1,751147211E-1;1,562147141E-1;2,719251625E-1
8,914809902E0;-5,146789551E-2;-9,339752793E-2;2,375631332E-1;2,604002396E-1
8,919784433E0;3,000104427E-2;-7,251510024E-2;2,658195496E-1;2,771615690E-1
8,924788339E0;-1,170516014E-3;4,958832264E-2;2,225055695E-1;2,279673229E-1
8,929792298E0;-1,448191106E-1;2,315196991E-1;2,318086624E-1;3,582027385E-1
8,934796204E0;-2,798586786E-1;4,111674428E-1;2,743406296E-1;5,680161327E-1
8,939799381E0;-3,242354393E-1;3,844611049E-1;2,073364258E-1;5,439920539E-1
8,944803235E0;-3,408117592E-1;3,601766229E-1;9,346771240E-2;5,045949545E-1
8,949807142E0;-3,034489155E-1;2,957213521E-1;1,987457275E-3;4,237172552E-1
8,954811048E0;-2,132085264E-1;1,773605347E-1;-1,195363998E-1;3,019993143E-1
8,959813131E0;-1,186357141E-1;3,173899651E-2;-1,781892776E-1;2,164098316E-1
8,964816933E0;-3,174036741E-3;-8,856213093E-2;-2,125129700E-1;2,302500553E-1
8,969820735E0;1,861333251E-1;-1,764724851E-1;-2,441444397E-1;3,541110845E-1
8,974824537E0;2,236668766E-1;-2,327990532E-2;-2,351274490E-1;3,253517219E-1
8,979830475E0;2,346496284E-1;3,060340881E-3;-1,430559158E-1;2,748359672E-1
8,984834381E0;2,903274000E-1;-1,200110912E-1;-6,839275360E-2;3,215124102E-1
8,989838287E0;3,026891947E-1;-1,608396173E-1;-3,950786591E-2;3,450376828E-1
8,994842194E0;3,083853126E-1;-1,915116608E-1;-1,803588867E-2;3,634604662E-1
8,999852662E0;3,957619369E-1;-2,030132115E-1;8,873653412E-2;4,535593095E-1
9,004856881E0;3,668911159E-1;-1,510788202E-1;1,851253510E-1;4,378416339E-1
9,009861100E0;2,778923512E-1;-1,906557679E-1;2,379341125E-1;4,125365712E-1
9,014865371E0;1,183646917E-1;-2,619110048E-1;2,665090561E-1;3,919625641E-1
9,019857454E0;5,766391754E-3;-2,579278946E-1;2,306671143E-1;3,460742228E-1
9,024861100E0;-9,730339050E-3;-2,577687502E-1;2,140769958E-1;3,352139141E-1
9,029864746E0;1,494459212E-1;-1,995168924E-1;1,809539795E-1;3,080347650E-1
9,034868392E0;2,217057049E-1;4,946994781E-2;2,526502609E-1;3,397541018E-1
9,039886517E0;2,748602331E-1;4,815852642E-2;3,404769897E-1;4,402180959E-1
9,044890892E0;3,898860514E-1;-1,102608442E-2;2,827491760E-1;4,817466182E-1
9,049895267E0;5,015240908E-1;3,407931328E-2;1,757144928E-1;5,325067100E-1
9,054899589E0;4,266203046E-1;1,282208562E-1;5,065822601E-2;4,483433150E-1
9,059907506E0;2,935760915E-1;2,332780361E-1;9,834289551E-3;3,751030217E-1
9,064912037E0;2,408638299E-1;1,040634513E-1;5,732059479E-2;2,685707300E-1
9,069916569E0;1,705417782E-1;-2,939212322E-2;1,781311035E-1;2,483527432E-1
9,074921100E0;1,237461865E-1;-1,243612766E-1;3,146429062E-1;3,602485312E-1
9,079924173E0;-3,895008564E-2;-1,390573978E-1;3,670406342E-1;3,944273015E-1
9,084928652E0;-2,326509506E-1;-1,771064997E-1;3,028602600E-1;4,209721061E-1
9,089933131E0;-3,032028377E-1;-2,720402181E-1;2,941217422E-1;5,024394892E-1
9,094937558E0;-3,267819881E-1;-3,021353185E-1;2,976036072E-1;5,353878272E-1
9,099937923E0;-3,092509508E-1;-2,010232806E-1;2,443113327E-1;4,424189612E-1
9,104942194E0;-3,077828884E-1;-8,314627409E-2;1,679430008E-1;3,603449192E-1
9,109946464E0;-2,102016062E-1;-4,361176491E-2;2,017326355E-1;2,945891334E-1
9,114950735E0;-2,871018276E-2;-8,635681868E-2;2,236175537E-1;2,414261482E-1
9,119930579E0;4,530739412E-2;-1,360305548E-1;1,148452759E-1;1,837022297E-1
9,124933600E0;8,291407675E-2;-1,276881099E-1;-1,116847992E-1;1,888186747E-1
9,129936621E0;1,127792746E-1;-6,525200605E-2;-3,482198715E-1;3,717984239E-1
9,134939694E0;1,058242097E-1;-1,243495941E-2;-5,139846802E-1;5,249129862E-1
9,139954433E0;1,526113451E-1;5,264866352E-2;-5,620594025E-1;5,847844700E-1
9,144958079E0;4,102295637E-1;7,334899902E-2;-4,934339523E-1;6,458679710E-1
9,149961673E0;6,515782475E-1;1,350947618E-1;-3,897638321E-1;7,711813355E-1
9,154965319E0;7,294200063E-1;2,205325365E-1;-2,346363068E-1;7,973345231E-1
9,159988548E0;8,144909143E-1;2,908517122E-1;-1,684923172E-1;8,811241848E-1
9,164993131E0;8,692191839E-1;2,503671646E-1;-7,163810730E-2;9,073906134E-1
9,169997767E0;8,130334616E-1;1,729854345E-1;6,533908844E-2;8,337964780E-1
9,175002350E0;8,158463240E-1;6,111490726E-2;1,684961319E-1;8,353030604E-1
9,180007246E0;7,465415001E-1;-6,861323118E-2;1,929492950E-1;7,741197694E-1
9,185011881E0;5,566166043E-1;-1,476897597E-1;2,153520584E-1;6,148258440E-1
9,190016464E0;3,481771648E-1;-1,863471270E-1;2,261867523E-1;4,550967334E-1
9,195021100E0;7,683777809E-2;-2,491282225E-1;1,873950958E-1;3,210698325E-1
9,200023444E0;-2,245304585E-1;-2,791041136E-1;1,301784515E-1;3,811291936E-1
9,205027923E0;-4,412420392E-1;-2,292587757E-1;-4,032707214E-2;4,988791398E-1
9,210032454E0;-5,806669593E-1;-1,478496194E-1;-1,592597961E-1;6,199978308E-1
9,215036933E0;-6,190044880E-1;-1,015093923E-1;-2,199087143E-1;6,647033590E-1
9,220035371E0;-4,715656042E-1;-1,109035611E-1;-2,038335800E-1;5,255681186E-1
9,225039537E0;-3,066388369E-1;-1,588075161E-1;-1,592969894E-1;3,802929585E-1
9,230043756E0;-2,365137339E-1;-1,968544722E-1;-2,054853439E-1;3,700198050E-1
9,235047975E0;-2,407042980E-1;-2,748648524E-1;-2,085905075E-1;4,207127833E-1
9,240058027E0;-2,480567694E-1;-3,545982242E-1;-2,281656265E-1;4,892153049E-1
9,245062506E0;-2,239066362E-1;-3,312785625E-1;-1,997776031E-1;4,469795951E-1
9,250066985E0;-1,123784781E-1;-2,645638585E-1;-1,366882324E-1;3,182870252E-1
9,255071464E0;1,303009987E-1;-1,732019782E-1;-6,639480591E-2;2,266838013E-1
9,260077350E0;4,193356037E-1;-1,141368151E-1;4,677486420E-2;4,371011885E-1
9,265081881E0;6,323992014E-1;2,076315880E-2;1,380586624E-1;6,476264764E-1
9,270086464E0;8,402771950E-1;1,933189631E-1;1,454439163E-1;8,744094685E-1
9,275090996E0;8,720229268E-1;4,206486940E-1;1,625099182E-1;9,817223549E-1
9,280083860E0;8,743183613E-1;6,117349863E-1;1,367187500E-1;1,075799380E0
9,285087819E0;1,025692225E0;6,157033443E-1;5,646419525E-2;1,197632395E0
9,290091777E0;1,163932323E0;5,669709444E-1;-3,497123718E-2;1,295151533E0
9,295095787E0;1,159867525E0;4,127656221E-1;-2,742862701E-2;1,231430251E0
9,300085631E0;1,031381488E0;7,836282253E-2;-1,173439026E-1;1,040988999E0
9,305088912E0;9,551573396E-1;-3,118898869E-1;-2,065238953E-1;1,025793821E0
9,310092194E0;8,443202972E-1;-5,907289982E-1;-3,213548660E-1;1,079400974E0
9,315095423E0;6,517206430E-1;-8,499873877E-1;-2,730550766E-1;1,105340414E0
9,320122402E0;3,582566977E-1;-1,092921615E0;-1,866960526E-1;1,165195663E0
9,325126829E0;5,256366730E-2;-1,174680471E0;-6,466007233E-2;1,177632402E0
9,330131256E0;-3,195321560E-1;-1,096302748E0;8,367347717E-2;1,144981120E0
9,335135735E0;-8,157696724E-1;-8,971593380E-1;1,744966507E-1;1,225081270E0
9,340115527E0;-1,204260111E0;-7,530115247E-1;1,360864639E-1;1,426810533E0
9,345118808E0;-1,557640076E0;-6,712319851E-1;2,704696655E-1;1,717541506E0
9,350121985E0;-1,785124302E0;-5,656408668E-1;4,123239517E-1;1,917453886E0
9,355125214E0;-1,874785900E0;-4,772838354E-1;5,736732483E-1;2,017851091E0
9,360148548E0;-1,809715509E0;-2,964221239E-1;7,115716934E-1;1,967046155E0
9,365152819E0;-1,595472097E0;-7,347965240E-2;7,948255539E-1;1,784006203E0
9,370157037E0;-1,158656597E0;1,961917877E-1;8,688421249E-1;1,461459191E0
9,375161256E0;-7,111654282E-1;3,858734369E-1;8,687477112E-1;1,187171917E0
9,380167246E0;-8,420135975E-1;5,294636488E-1;9,165191650E-1;1,352525798E0
9,385171569E0;-4,921398163E-1;4,648938179E-1;3,256502151E-1;7,512495746E-1
9,390175839E0;-5,584955215E-3;4,863258600E-1;3,202791214E-1;5,823424675E-1
9,395180162E0;6,282491684E-1;4,683852196E-1;2,459859848E-1;8,213347894E-1
9,400189277E0;1,155193448E0;3,835008144E-1;8,584022522E-2;1,220210359E0
9,405193808E0;1,437705755E0;2,285149097E-1;-2,126197815E-1;1,471198176E0
9,410198392E0;1,680073142E0;7,063865662E-3;-2,736244202E-1;1,702223835E0
9,415202923E0;1,664204240E0;-2,297548056E-1;-4,303321838E-1;1,734228593E0
9,420208444E0;1,594641805E0;-5,315124989E-1;-5,844249725E-1;1,779590001E0
9,425213027E0;1,506520271E0;-7,730963230E-1;-5,209999084E-1;1,771643914E0
9,430217610E0;1,280737400E0;-9,832596779E-1;-3,797645569E-1;1,658707027E0
9,435222246E0;8,998148441E-1;-1,128649235E0;-3,190650940E-1;1,478282241E0
9,440185162E0;4,906423092E-1;-1,161537170E0;-3,030080795E-1;1,296808533E0
9,445187662E0;2,380609512E-1;-1,080637217E0;-4,460554123E-1;1,193069672E0
9,450190162E0;-3,393602371E-2;-1,037082911E0;-5,394325256E-1;1,169478545E0
9,455192714E0;-2,981765270E-1;-9,095368385E-1;-6,091156006E-1;1,134543219E0
9,460245371E0;-5,254628658E-1;-7,487100363E-1;-6,596851349E-1;1,127768779E0
9,465250423E0;-6,940886974E-1;-5,167238712E-1;-7,627925873E-1;1,153522956E0
9,470255475E0;-9,288806915E-1;-3,171344995E-1;-7,452707291E-1;1,232405002E0
9,475260475E0;-9,718205929E-1;-8,337044716E-2;-6,910457611E-1;1,195378660E0
9,480259954E0;-1,162962437E0;1,194677353E-1;-7,077283859E-1;1,366613931E0
9,485264694E0;-1,122904539E0;2,285658121E-1;-3,337469101E-1;1,193542598E0
9,490269485E0;-1,418545008E0;4,658353329E-1;-6,730995178E-1;1,637783703E0
9,495274225E0;-1,522059202E0;5,505449772E-1;-4,769802094E-1;1,687386769E0
9,500273131E0;-1,357714176E0;5,782158375E-1;-1,274728775E-1;1,481205817E0
9,505277558E0;-1,278120756E0;6,275839806E-1;-3,842658997E-1;1,474826973E0
9,510282037E0;-1,260575056E0;5,453882217E-1;-5,107679367E-1;1,465394715E0
9,515286517E0;-8,814051151E-1;2,795413733E-1;-3,612155914E-1;9,927210383E-1
9,520269694E0;-5,363209248E-1;-8,184576035E-2;-3,728990555E-1;6,583255793E-1
9,525273079E0;-1,256535053E-1;-4,143291712E-1;-3,527069092E-1;5,584439357E-1
9,530276464E0;1,348807812E-1;-6,388018131E-1;-6,268043518E-1;9,050658965E-1
9,535279902E0;2,426493168E-1;-8,451658487E-1;-8,043584824E-1;1,191711614E0
9,540310683E0;2,554864883E-1;-1,066611767E0;-8,280744553E-1;1,374278469E0
9,545315423E0;2,241349220E-1;-1,206690907E0;-8,187732697E-1;1,475374216E0
9,550320214E0;1,834616661E-1;-1,164594054E0;-7,162332535E-1;1,379466407E0
9,555325006E0;-1,373600960E-1;-1,232889414E0;-6,641979218E-1;1,407140001E0
9,560325944E0;-3,537609577E-1;-1,129788399E0;-5,934467316E-1;1,324291382E0
9,565330475E0;-5,459585190E-1;-9,313352704E-1;-2,700033188E-1;1,112815296E0
9,570335058E0;-5,132005215E-1;-7,954413891E-1;2,187366486E-1;9,715696064E-1
9,575339642E0;-3,832170963E-1;-6,231971979E-1;6,692962646E-1;9,915581578E-1
9,580345527E0;-3,722875118E-1;-2,866995335E-1;1,040953636E0;1,142094167E0
9,585350214E0;-3,100528717E-1;-2,819641829E-1;1,184700012E0;1,256642631E0
9,590354850E0;-2,978043556E-1;-2,550694942E-1;1,380514145E0;1,435119223E0
9,595359485E0;-1,907169819E-1;-2,285846472E-1;1,455722809E0;1,485850869E0
9,600352871E0;2,948188782E-2;-1,121357679E-1;1,254701614E0;1,260047520E0
9,605356933E0;3,745923042E-1;-6,067979336E-2;1,276298523E0;1,331517687E0
9,610360996E0;8,534824848E-1;-8,810603619E-2;1,171627998E0;1,452207696E0
9,615365110E0;1,073720694E0;-3,800928593E-2;1,054556847E0;1,505460387E0
9,620375267E0;1,497428656E0;-1,175329685E-1;8,387918472E-1;1,720371570E0
9,625379694E0;1,366246700E0;-5,312891006E-1;4,492416382E-1;1,533204554E0
9,630384069E0;1,468154907E0;-7,225925922E-1;3,918437958E-1;1,682605256E0
9,635388444E0;1,559717655E0;-9,352796078E-1;7,795047760E-2;1,820314090E0
9,640391464E0;1,409487486E0;-1,130080938E0;-1,317310333E-1;1,811378195E0
9,645395839E0;1,282324553E0;-1,201635480E0;-1,458044052E-1;1,763389636E0
9,650400110E0;5,775835514E-1;-1,392173409E0;-4,678745270E-1;1,578181274E0
9,655404433E0;1,466169357E-1;-1,385782838E0;-4,701166153E-1;1,470680193E0
9,660414798E0;-3,761634827E-1;-1,374751806E0;-3,643999100E-1;1,471131805E0
9,665419433E0;-9,630296230E-1;-1,453630567E0;-4,621448517E-1;1,803897376E0
9,670424069E0;-1,272591352E0;-1,415427208E0;-2,718095779E-1;1,922707304E0
9,675428704E0;-1,579853773E0;-1,486250639E0;-5,183315277E-2;2,169692509E0
9,680418548E0;-2,101230145E0;-1,537725449E0;-1,423387527E-1;2,607686330E0
9,685422402E0;-2,516269445E0;-1,451644421E0;1,783657074E-2;2,905030394E0
9,690426256E0;-2,807885885E0;-1,138977885E0;1,320362091E-1;3,032973348E0
9,695430162E0;-2,799442291E0;-6,939618587E-1;6,863880157E-2;2,884990726E0
9,700438131E0;-2,487059355E0;-2,265330553E-1;1,792716980E-1;2,503781101E0
9,705442246E0;-2,167463064E0;1,107120514E-1;7,041358948E-2;2,171430719E0
9,710446308E0;-2,024706841E0;3,901718259E-1;-3,994083405E-2;2,062345052E0
9,715450423E0;-1,907365561E0;5,331892371E-1;-2,243232727E-2;1,980615398E0
9,720459121E0;-1,735051632E0;6,891235113E-1;-6,193923950E-2;1,867921799E0
9,725463444E0;-1,422557831E0;7,223816514E-1;-1,133642197E-1;1,599486630E0
9,730467767E0;-1,027676105E0;7,989733219E-1;-1,074705124E-1;1,306149478E0
9,735472089E0;-5,249774456E-1;7,710928917E-1;-1,571550369E-1;9,459827016E-1
9,740463339E0;-4,884147644E-2;6,250571012E-1;-2,194461823E-1;6,642578540E-1
9,745467037E0;3,508932590E-1;4,497225285E-1;-9,322547913E-2;5,779856588E-1
9,750470735E0;6,403079033E-1;2,925795317E-1;7,277870178E-2;7,077384636E-1
9,755474381E0;8,407516479E-1;5,051207542E-2;1,492223740E-1;8,553841945E-1
9,760489589E0;8,819355965E-1;-2,188687325E-1;1,272087097E-1;9,175488947E-1
9,765493860E0;8,421432972E-1;-4,076027274E-1;7,683372498E-2;9,387484954E-1
9,770498079E0;7,675392628E-1;-5,687935352E-1;-8,292198181E-2;9,589153564E-1
9,775502298E0;5,707170963E-1;-7,696171999E-1;-1,193971634E-1;9,655487150E-1
9,780508912E0;3,813941479E-1;-7,924635410E-1;-1,091375351E-1;8,862115783E-1
9,785513235E0;2,240924835E-1;-8,578958511E-1;-2,241859436E-1;9,145830033E-1
9,790517610E0;-4,494023323E-2;-7,552608252E-1;-3,352479935E-1;8,275444131E-1
9,795521985E0;-3,686866760E-1;-6,329926848E-1;-4,832172394E-1;8,775582628E-1
9,800531777E0;-6,471631527E-1;-4,786851406E-1;-6,156826019E-1;1,013422260E0
9,805536412E0;-1,038430214E0;-2,538145185E-1;-5,293617249E-1;1,192888492E0
9,810541048E0;-1,494577646E0;-5,468142033E-2;-4,924335480E-1;1,574561271E0
9,815545683E0;-1,644820929E0;3,023052216E-2;-7,800054550E-1;1,820647764E0
9,820515735E0;-1,719609737E0;1,335035563E-1;-8,990726471E-1;1,945048193E0
9,825518600E0;-1,727334976E0;2,410315275E-1;-9,125385284E-1;1,968377221E0
9,830521517E0;-1,788786173E0;5,490919352E-1;-1,033920288E0;2,137814091E0
9,835524433E0;-1,490562677E0;6,345713139E-1;-1,033736229E0;1,921735788E0
9,840556933E0;-1,272038698E0;6,473079920E-1;-9,750032425E-1;1,728502649E0
9,845561360E0;-1,147597075E0;7,250213623E-1;-8,580770493E-1;1,605905117E0
9,850565735E0;-1,182687044E0;6,546425819E-1;-4,671363831E-1;1,430217450E0
9,855570110E0;-9,945533276E-1;6,987644434E-1;-3,719396591E-1;1,271120442E0
9,860575162E0;-9,628643990E-1;9,098944664E-1;-2,535076141E-1;1,348807585E0
9,865579642E0;-8,802089691E-1;1,112161398E0;-1,900520325E-1;1,431010335E0
9,870584017E0;-9,569759369E-1;1,075343370E0;5,292892456E-3;1,439511835E0
9,875588444E0;-9,695169926E-1;1,014526248E0;-4,855823517E-2;1,404131265E0
9,880578912E0;-9,334058762E-1;8,361662626E-1;-7,318973541E-2;1,255299680E0
9,885582610E0;-7,202339172E-1;6,714689732E-1;-6,305408478E-2;9,867032457E-1
9,890586308E0;-5,166842937E-1;5,677249432E-1;-6,057739258E-3;7,676659213E-1
9,895590058E0;-4,418678284E-1;5,126687288E-1;3,341865540E-2;6,776379637E-1
9,900610110E0;-4,757165909E-1;8,019561768E-1;-1,580142975E-1;9,457317286E-1
9,905614642E0;-3,590843678E-1;3,894754648E-1;1,523666382E-1;5,512243765E-1
9,910619173E0;-1,082990170E-1;1,408243179E-1;4,086971283E-2;1,822923449E-1
9,915623704E0;-8,736276627E-2;-2,202335596E-1;-1,384735107E-2;2,373327260E-1
9,920624329E0;4,778742790E-2;-6,118187904E-1;3,422355652E-2;6,146357640E-1
9,925628704E0;-5,542540550E-2;-5,172954798E-1;-1,311435699E-1;5,365307306E-1
9,930633027E0;-3,293843269E-1;-5,697729588E-1;1,520137787E-1;6,754579545E-1
9,935637402E0;-3,016631603E-1;-5,548410416E-1;2,678613663E-1;6,860021540E-1
9,940639173E0;-4,738845825E-1;-5,866166353E-1;3,546915054E-1;8,333617092E-1
9,945643392E0;-4,399487972E-1;-5,599894524E-1;5,161399841E-1;8,795132825E-1
9,950647558E0;-2,747457027E-1;-4,564236403E-1;4,864845276E-1;7,214394889E-1
9,955651829E0;-1,847894192E-1;-3,832273483E-1;5,933952332E-1;7,301563070E-1
9,960657819E0;-3,106260300E-2;-1,629976034E-1;5,724849701E-1;5,960470997E-1
9,965662142E0;1,422832012E-1;-1,979374886E-2;5,356798172E-1;5,546072199E-1
9,970666412E0;2,218210697E-1;-8,000373840E-3;4,106664658E-1;4,668142447E-1
9,975670735E0;2,797527313E-1;2,359318733E-2;1,473712921E-1;3,170749547E-1
9,980669850E0;2,238779068E-1;1,207206249E-1;-7,658481598E-2;2,656313620E-1
9,985673912E0;9,648585320E-2;2,690796852E-1;-1,386222839E-1;3,176940894E-1
9,990677975E0;-5,081391335E-2;4,447929859E-1;-1,867561340E-1;4,850780429E-1
9,995682037E0;-2,666382790E-1;5,594694614E-1;-3,256368637E-1;7,001010049E-1
1,000069053E1;-4,901580811E-1;6,323106289E-1;-4,255695343E-1;9,061904349E-1
1,000569480E1;-5,280184746E-1;7,326540947E-1;-5,872793198E-1;1,077256948E0
1,001069907E1;-6,916782856E-1;7,930476665E-1;-5,618515015E-1;1,192904255E0
1,001570334E1;-6,569821835E-1;8,582224846E-1;-6,250410080E-1;1,248538219E0
1,002070719E1;-6,981594563E-1;9,320130348E-1;-4,252872467E-1;1,239735522E0
1,002571152E1;-5,980372429E-1;9,272358418E-1;-3,371067047E-1;1,153713908E0
1,003071574E1;-9,050459862E-1;8,026416302E-1;1,296997070E-2;1,209756192E0
1,003572001E1;-8,819243908E-1;7,652125359E-1;1,991653442E-1;1,184486256E0
1,004069870E1;-9,960868359E-1;6,400761604E-1;2,848300934E-1;1,217790892E0
1,004570167E1;-9,625923634E-1;5,606739521E-1;5,369663239E-1;1,236637445E0
1,005070464E1;-7,965295315E-1;4,620778561E-1;8,821229935E-1;1,275192619E0
1,005570761E1;-5,645489693E-1;3,652069569E-1;1,028796196E0;1,229029403E0
1,006072584E1;-4,142539501E-1;3,130607605E-1;1,054244995E0;1,175179086E0
1,006572954E1;-2,086343765E-1;2,366614342E-1;1,128660202E0;1,171926102E0
1,007073329E1;1,618862152E-2;1,502087116E-1;9,649944305E-1;9,767491897E-1
1,007573704E1;1,714596748E-1;9,969210625E-2;8,624763489E-1;8,849872251E-1
1,008077105E1;4,618208408E-1;1,447606087E-1;7,226533890E-1;8,697482644E-1
1,008577631E1;7,251315117E-1;1,792581081E-1;5,779495239E-1;9,444441915E-1
1,009078157E1;7,788610458E-1;5,246400833E-2;4,918794632E-1;9,226713430E-1
1,009578683E1;6,514976025E-1;-1,132647991E-1;4,250679016E-1;7,861048033E-1
1,010074798E1;4,523727894E-1;-2,184016705E-1;4,102087021E-1;6,485457652E-1
1,010575100E1;2,151980400E-1;-3,022418022E-1;3,928184509E-1;5,403393737E-1
1,011075407E1;-3,306818008E-2;-3,896057606E-1;4,142141342E-1;5,696134674E-1
1,011575709E1;-2,358448505E-1;-5,082843304E-1;2,793092728E-1;6,260905876E-1
1,012077563E1;-3,726341724E-1;-5,855906010E-1;2,022390366E-1;7,229614141E-1
1,012577938E1;-2,668845654E-1;-6,087272167E-1;1,329212189E-1;6,778231672E-1
1,013078324E1;-5,302643776E-2;-5,080347061E-1;1,427974701E-1;5,303792824E-1
1,013578704E1;1,552670002E-1;-2,907910347E-1;2,384338379E-1;4,068389881E-1
